,date,open,close,high,low,volume,code
139,2010-08-03,-6.979,-7.535,-5.627,-7.723,17573.23,600519
140,2010-08-04,-7.73,-6.213,-6.078,-7.941,17350.13,600519
141,2010-08-05,-6.168,-3.102,-2.208,-6.168,41966.13,600519
142,2010-08-06,-3.373,-3.072,-2.622,-3.824,21840.53,600519
143,2010-08-09,-3.035,-0.51,-0.052,-3.035,38703.0,600519
144,2010-08-10,-0.51,-4.154,0.977,-4.35,28739.94,600519
145,2010-08-11,-4.725,-3.335,-2.471,-4.725,15190.63,600519
146,2010-08-12,-3.373,-2.531,-0.292,-4.567,31025.87,600519
147,2010-08-13,-2.561,-1.427,-0.623,-2.982,15775.59,600519
148,2010-08-16,-1.412,0.459,0.752,-1.412,25910.45,600519
149,2010-08-17,0.384,2.104,2.976,0.158,35747.57,600519
150,2010-08-18,2.022,0.414,3.104,0.008,30173.78,600519
151,2010-08-19,0.444,-0.773,1.21,-1.344,35437.14,600519
152,2010-08-20,-0.826,-2.554,-0.826,-2.862,20841.59,600519
153,2010-08-23,-3.035,-1.179,-1.044,-3.223,13214.93,600519
154,2010-08-24,-1.48,-0.653,0.527,-2.396,10838.25,600519
155,2010-08-25,-1.344,-1.878,-0.277,-1.998,16507.88,600519
156,2010-08-26,-1.795,-1.442,-1.307,-2.847,12232.0,600519
157,2010-08-27,-1.72,-0.924,-0.796,-2.321,8799.0,600519
158,2010-08-30,-0.458,5.658,5.793,-0.458,53784.0,600519
159,2010-08-31,4.689,5.215,6.537,4.201,31399.0,600519
160,2010-09-01,4.892,3.449,6.695,2.713,25589.0,600519
161,2010-09-02,4.291,5.786,7.356,4.193,24821.0,600519
162,2010-09-03,5.643,7.762,9.835,5.643,27761.0,600519
163,2010-09-06,8.799,10.842,12.255,8.799,29008.0,600519
164,2010-09-07,11.09,9.753,12.63,9.4,22373.0,600519
165,2010-09-08,9.55,10.662,11.428,9.55,15010.0,600519
166,2010-09-09,11.052,10.97,12.63,10.301,21503.0,600519
167,2010-09-10,11.428,12.923,13.231,10.677,19867.0,600519
168,2010-09-13,12.555,12.39,15.898,11.766,28063.0,600519
169,2010-09-14,12.367,11.27,13.472,10.001,26383.0,600519
170,2010-09-15,11.052,7.634,11.27,7.071,21032.0,600519
171,2010-09-16,7.371,5.297,8.836,3.457,20497.0,600519
172,2010-09-17,5.207,7.153,9.129,3.923,17975.0,600519
173,2010-09-20,7.942,9.287,10.301,7.296,12576.0,600519
174,2010-09-21,10.677,10.361,10.962,8.806,14940.0,600519
175,2010-09-27,10.376,12.427,12.555,9.775,18548.0,600519
176,2010-09-28,12.247,13.892,14.2,11.804,22585.0,600519
177,2010-09-29,13.607,11.173,14.471,11.06,13272.0,600519
178,2010-09-30,10.722,12.352,12.705,10.301,14578.0,600519
179,2010-10-08,12.555,15.959,17.439,12.555,31608.0,600519
180,2010-10-11,16.312,11.654,18.137,10.301,43742.0,600519
181,2010-10-12,11.661,10.752,13.291,9.016,28543.0,600519
182,2010-10-13,10.301,6.545,10.699,5.681,60287.0,600519
183,2010-10-14,6.56,4.621,6.77,3.397,53243.0,600519
184,2010-10-15,4.681,5.778,8.047,4.524,72099.0,600519
185,2010-10-18,5.793,7.611,9.67,1.886,96564.0,600519
186,2010-10-19,6.86,8.25,9.475,5.793,53448.0,600519
187,2010-10-20,5.868,11.361,12.48,5.861,47372.0,600519
188,2010-10-21,11.503,11.406,13.344,10.151,37621.0,600519
189,2010-10-22,11.413,11.886,14.509,10.797,41046.0,600519
190,2010-10-25,12.555,15.56,16.161,11.901,36195.0,600519
191,2010-10-26,15.41,12.563,15.47,11.811,28590.0,600519
192,2010-10-27,12.367,11.916,12.856,10.677,28912.0,600519
193,2010-10-28,11.729,11.083,12.029,10.85,19440.0,600519
194,2010-10-29,9.355,8.16,9.602,6.169,65465.0,600519
195,2010-11-01,8.197,8.618,9.475,7.446,49658.0,600519
196,2010-11-02,9.189,7.799,9.189,6.988,62292.0,600519
197,2010-11-03,8.047,8.31,10.038,6.92,42253.0,600519
198,2010-11-04,8.761,9.587,9.956,7.882,44629.0,600519
199,2010-11-05,9.775,8.784,10.301,8.273,34654.0,600519
200,2010-11-08,8.791,8.415,8.799,6.732,56894.0,600519
201,2010-11-09,8.498,10.196,10.744,7.837,60737.0,600519
202,2010-11-10,10.752,20.617,22.66,10.677,150005.0,600519
203,2010-11-11,22.315,17.754,22.315,16.394,74217.0,600519
204,2010-11-12,17.476,18.964,26.89,17.454,126500.0,600519
205,2010-11-15,22.315,23.592,26.83,22.315,79038.0,600519
206,2010-11-16,25.32,18.708,25.327,16.687,72291.0,600519
207,2010-11-17,17.739,9.55,17.739,8.648,80509.0,600519
208,2010-11-18,10.714,12.923,14.035,10.301,40286.0,600519
209,2010-11-19,14.133,17.183,17.814,13.464,48954.0,600519
210,2010-11-22,16.973,19.7,22.608,16.161,47940.0,600519
211,2010-11-23,19.602,27.611,27.732,17.965,108469.0,600519
212,2010-11-24,29.835,35.786,40.805,29.835,110799.0,600519
213,2010-11-25,36.244,38.077,38.566,33.592,45579.0,600519
214,2010-11-26,38.077,41.285,45.365,36.304,63799.0,600519
215,2010-11-29,39.79,48.19,52.375,39.79,67499.0,600519
216,2010-11-30,48.145,39.46,48.145,36.094,65665.0,600519
217,2010-12-01,38.1,37.649,41.856,35.861,38016.0,600519
218,2010-12-02,39.001,34.471,40.354,34.276,42940.0,600519
219,2010-12-03,34.343,35.688,38.468,34.118,43037.0,600519
220,2010-12-06,35.733,30.602,37.348,28.415,43281.0,600519
221,2010-12-07,29.753,34.013,34.944,28.228,31804.0,600519
222,2010-12-08,33.968,32.976,37.198,32.848,28334.0,600519
223,2010-12-09,32.833,32.285,33.427,30.061,24461.0,600519
224,2010-12-10,30.85,34.133,35.004,29.084,39587.0,600519
225,2010-12-13,33.968,33.584,33.968,30.962,58592.0,600519
226,2010-12-14,33.825,34.276,36.973,33.442,61542.0,600519
227,2010-12-15,34.343,36.372,38.348,34.343,47423.0,600519
228,2010-12-16,44.854,41.09,45.237,40.729,66817.0,600519
229,2010-12-17,41.856,39.167,42.758,38.708,51769.0,600519
230,2010-12-20,40.339,33.877,40.85,31.338,68557.0,600519
231,2010-12-21,33.855,31.338,34.05,30.594,59359.0,600519
232,2010-12-22,31.391,29.046,31.706,28.333,44151.0,600519
233,2010-12-23,28.971,28.866,30.361,28.333,32743.0,600519
234,2010-12-24,28.866,27.371,29.016,26.079,29408.0,600519
235,2010-12-27,27.581,23.066,28.325,22.555,45246.0,600519
236,2010-12-28,23.074,23.269,25.778,18.866,48176.0,600519
237,2010-12-29,23.149,25.327,25.38,22.322,30967.0,600519
238,2010-12-30,25.703,22.27,25.703,20.97,41774.0,600519
239,2010-12-31,22.172,23.765,24.035,21.608,46084.0,600519
240,2011-01-04,26.004,24.952,26.755,22.773,60462.0,600519
241,2011-01-05,24.501,21.631,24.877,21.195,58198.0,600519
242,2011-01-06,21.729,21.0,23.524,19.648,37584.0,600519
243,2011-01-07,20.955,20.609,22.089,19.693,30533.0,600519
244,2011-01-10,20.534,16.545,21.203,16.417,38784.0,600519
245,2011-01-11,16.071,15.981,17.439,14.216,45322.0,600519
246,2011-01-12,16.387,16.665,17.814,15.117,31323.0,600519
247,2011-01-13,17.439,20.436,21.571,16.68,41341.0,600519
248,2011-01-14,20.031,20.962,21.729,18.791,25772.0,600519
249,2011-01-17,20.594,17.506,22.472,17.078,37475.0,600519
250,2011-01-18,17.138,22.743,22.78,16.304,40962.0,600519
251,2011-01-19,22.743,22.946,23.502,21.654,26198.0,600519
252,2011-01-20,22.548,20.872,23.817,19.505,24523.0,600519
253,2011-01-21,20.669,17.732,21.947,17.559,26867.0,600519
254,2011-01-24,17.717,14.448,18.926,13.314,34775.0,600519
255,2011-01-25,14.043,13.832,15.11,13.306,17238.0,600519
256,2011-01-26,14.065,14.914,16.304,14.065,14325.0,600519
257,2011-01-27,14.779,15.605,17.273,12.991,29444.0,600519
258,2011-01-28,15.568,15.816,16.409,15.095,19591.0,600519
259,2011-01-31,15.936,19.309,21.511,15.568,32442.0,600519
260,2011-02-01,19.317,21.03,22.21,18.941,17758.0,600519
261,2011-02-09,20.812,19.287,21.428,18.566,17675.0,600519
262,2011-02-10,18.829,24.599,25.32,18.791,36008.0,600519
263,2011-02-11,24.381,24.524,27.168,24.043,34001.0,600519
264,2011-02-14,24.524,26.161,26.83,23.75,36639.0,600519
265,2011-02-15,26.161,24.756,27.431,24.426,29716.0,600519
266,2011-02-16,24.584,23.584,25.32,22.097,36440.0,600519
267,2011-02-17,23.074,21.766,23.599,21.443,36363.0,600519
268,2011-02-18,21.421,22.307,24.914,21.045,36828.0,600519
269,2011-02-21,22.322,23.434,24.426,21.721,27289.0,600519
270,2011-02-22,23.434,22.232,24.764,21.571,38293.0,600519
271,2011-02-23,21.654,22.893,23.427,21.654,19422.0,600519
272,2011-02-24,22.758,22.435,23.427,21.661,20476.0,600519
273,2011-02-25,22.983,20.534,22.983,20.219,29413.0,600519
274,2011-02-28,20.294,19.828,20.414,17.814,39093.0,600519
275,2011-03-01,19.85,19.798,20.767,19.167,23059.0,600519
276,2011-03-02,19.467,18.723,20.068,17.822,32095.0,600519
277,2011-03-03,18.768,17.063,19.835,16.875,37735.0,600519
278,2011-03-04,17.063,17.762,18.4,16.687,33351.0,600519
279,2011-03-07,17.694,18.851,18.964,17.694,33553.0,600519
280,2011-03-08,18.889,18.355,19.016,16.913,31869.0,600519
281,2011-03-09,18.934,19.309,19.467,17.852,22971.0,600519
282,2011-03-10,19.294,22.322,23.975,18.851,54492.0,600519
283,2011-03-11,22.022,20.85,23.374,20.737,23345.0,600519
284,2011-03-14,20.459,22.983,23.825,20.151,22372.0,600519
285,2011-03-15,22.052,20.271,23.239,18.588,30898.0,600519
286,2011-03-16,20.519,22.202,23.051,20.301,24176.0,600519
287,2011-03-17,21.496,27.604,27.98,20.955,88522.0,600519
288,2011-03-18,27.995,29.197,31.413,26.176,61484.0,600519
289,2011-03-21,28.182,26.176,29.069,24.238,48651.0,600519
290,2011-03-22,27.116,25.14,28.318,24.726,27887.0,600519
291,2011-03-23,25.335,25.733,25.846,23.449,42881.0,600519
292,2011-03-24,25.553,23.487,25.741,23.449,21353.0,600519
293,2011-03-25,23.074,23.397,25.012,23.074,27905.0,600519
294,2011-03-28,23.487,21.503,24.125,21.188,40295.0,600519
295,2011-03-29,21.571,20.031,21.796,19.693,26523.0,600519
296,2011-03-30,20.023,19.85,21.015,19.542,20602.0,600519
297,2011-03-31,19.85,20.707,22.923,19.693,17525.0,600519
298,2011-04-01,20.805,20.414,21.834,19.73,18227.0,600519
299,2011-04-06,20.369,18.551,20.744,18.348,28774.0,600519
300,2011-04-07,17.965,17.018,18.566,16.898,46830.0,600519
301,2011-04-08,17.033,17.559,18.19,16.913,21823.0,600519
302,2011-04-11,17.401,18.934,19.805,17.146,26173.0,600519
303,2011-04-12,18.941,18.881,20.324,18.34,34945.0,600519
304,2011-04-13,18.791,19.565,20.068,18.581,29389.0,600519
305,2011-04-14,19.542,17.619,19.693,17.424,36621.0,600519
306,2011-04-15,17.792,15.095,18.558,13.885,53327.0,600519
307,2011-04-18,14.944,15.605,15.853,14.216,19608.0,600519
308,2011-04-19,15.605,15.846,16.793,14.426,22880.0,600519
309,2011-04-20,15.846,16.913,17.198,15.56,22509.0,600519
310,2011-04-21,17.063,16.958,19.009,16.845,28684.0,600519
311,2011-04-22,17.439,17.927,18.115,16.71,14500.0,600519
312,2011-04-25,20.82,23.119,24.636,20.444,70225.0,600519
313,2011-04-26,23.074,21.699,23.449,21.481,31095.0,600519
314,2011-04-27,22.022,21.684,24.576,21.571,27748.0,600519
315,2011-04-28,22.397,19.632,22.758,19.167,25357.0,600519
316,2011-04-29,19.617,22.555,23.141,19.077,22083.0,600519
317,2011-05-03,23.074,25.222,25.929,22.322,41270.0,600519
318,2011-05-04,24.193,23.449,26.89,23.404,32521.0,600519
319,2011-05-05,23.457,24.539,26.454,23.081,26693.0,600519
320,2011-05-06,23.825,25.185,26.079,23.081,23960.0,600519
321,2011-05-09,25.763,23.945,26.447,23.75,12175.0,600519
322,2011-05-10,23.877,23.517,24.2,22.908,15918.0,600519
323,2011-05-11,23.089,24.779,25.553,23.089,12896.0,600519
324,2011-05-12,24.576,26.319,27.957,24.276,25027.0,600519
325,2011-05-13,26.342,26.575,27.574,24.952,12253.0,600519
326,2011-05-16,26.454,26.582,27.566,25.703,11505.0,600519
327,2011-05-17,26.094,26.552,28.558,25.327,20866.0,600519
328,2011-05-18,26.304,32.052,33.922,26.304,62165.0,600519
329,2011-05-19,32.841,35.756,37.086,32.841,85738.0,600519
330,2011-05-20,36.372,36.469,37.093,34.952,40043.0,600519
331,2011-05-23,35.846,33.614,37.912,33.592,39420.0,600519
332,2011-05-24,32.472,31.796,33.968,31.714,23997.0,600519
333,2011-05-26,31.939,34.862,37.942,31.939,38970.0,600519
334,2011-05-27,35.756,31.143,36.432,30.744,31729.0,600519
335,2011-05-30,29.971,37.747,37.784,29.663,47286.0,600519
336,2011-05-31,37.837,38.701,38.836,36.823,33854.0,600519
337,2011-06-01,38.926,43.276,43.344,38.115,39093.0,600519
338,2011-06-02,42.232,40.797,43.104,38.551,39585.0,600519
339,2011-06-03,40.369,44.569,45.388,40.369,29483.0,600519
340,2011-06-07,44.847,41.759,44.854,40.564,26876.0,600519
341,2011-06-08,41.518,42.412,43.134,38.536,25070.0,600519
342,2011-06-09,41.894,37.213,42.082,37.168,36179.0,600519
343,2011-06-10,36.973,37.769,39.219,35.696,34279.0,600519
344,2011-06-13,37.724,36.965,38.776,34.944,28004.0,600519
345,2011-06-14,36.95,39.197,39.587,36.222,37487.0,600519
346,2011-06-15,38.866,38.258,39.204,37.491,16408.0,600519
347,2011-06-16,37.499,38.115,39.82,36.011,17731.0,600519
348,2011-06-17,38.475,42.33,43.351,37.837,33411.0,600519
349,2011-06-20,41.931,38.445,42.067,36.597,29909.0,600519
350,2011-06-21,37.371,38.325,39.482,37.371,12738.0,600519
351,2011-06-22,38.25,40.301,41.466,38.25,16188.0,600519
352,2011-06-23,39.828,41.849,42.758,39.602,20280.0,600519
353,2011-06-24,41.744,40.684,43.472,39.865,37068.0,600519
354,2011-06-27,41.255,42.059,42.578,40.188,23190.0,600519
355,2011-06-28,42.608,43.697,44.764,41.27,25540.0,600519
356,2011-06-29,44.02,44.065,45.523,41.781,19596.0,600519
357,2011-06-30,43.374,45.335,45.838,43.374,32701.0,600519
358,2011-07-01,46.403,45.684,46.403,44.254,15810.0,600519
359,2011-07-04,45.337,46.833,47.089,44.998,46338.0,600519
360,2011-07-05,46.816,45.519,46.833,44.172,27057.0,600519
361,2011-07-06,45.147,45.221,45.99,44.428,19753.0,600519
362,2011-07-07,45.163,47.734,49.362,45.163,40956.0,600519
363,2011-07-08,47.932,47.709,48.866,46.775,17183.0,600519
364,2011-07-11,47.692,49.982,51.006,47.188,25615.0,600519
365,2011-07-12,49.56,47.428,49.982,47.345,28488.0,600519
366,2011-07-13,47.717,48.13,48.874,47.114,22109.0,600519
367,2011-07-14,48.13,47.023,48.304,46.651,24822.0,600519
368,2011-07-15,46.477,48.593,49.122,46.477,17763.0,600519
369,2011-07-18,48.635,51.742,52.965,48.635,28523.0,600519
370,2011-07-19,51.692,51.643,52.626,50.287,20276.0,600519
371,2011-07-20,52.593,52.511,52.998,51.362,18967.0,600519
372,2011-07-21,52.742,55.436,57.147,52.601,47676.0,600519
373,2011-07-22,55.213,57.792,59.94,55.213,49860.0,600519
374,2011-07-25,58.387,55.618,58.949,54.676,35260.0,600519
375,2011-07-26,55.494,55.544,55.899,54.254,24791.0,600519
376,2011-07-27,55.816,56.172,58.8,54.8,30676.0,600519
377,2011-07-28,55.816,59.006,59.13,54.254,22923.0,600519
378,2011-07-29,58.8,58.13,58.8,56.982,19104.0,600519
379,2011-08-01,58.659,55.395,58.659,54.916,18572.0,600519
380,2011-08-02,54.42,53.519,54.874,51.403,27849.0,600519
381,2011-08-03,51.949,54.081,54.916,51.775,17061.0,600519
382,2011-08-04,54.668,56.717,57.304,54.089,17773.0,600519
383,2011-08-05,52.668,55.188,57.23,52.668,21319.0,600519
384,2011-08-08,53.436,52.32,56.816,50.949,36884.0,600519
385,2011-08-09,49.659,53.511,55.081,46.816,36924.0,600519
386,2011-08-10,54.585,57.312,57.965,52.395,38436.0,600519
387,2011-08-11,55.907,64.75,65.494,55.907,61949.0,600519
388,2011-08-12,64.998,66.461,67.147,63.345,39466.0,600519
389,2011-08-15,66.816,63.593,68.13,62.453,29450.0,600519
390,2011-08-16,63.882,60.61,65.23,59.436,37491.0,600519
391,2011-08-17,60.866,60.742,62.097,59.808,13553.0,600519
392,2011-08-18,60.296,59.378,60.742,57.858,29341.0,600519
393,2011-08-19,58.304,60.783,60.99,58.015,37488.0,600519
394,2011-08-22,60.949,56.163,61.61,55.577,28164.0,600519
395,2011-08-23,55.899,56.676,57.725,55.411,23579.0,600519
396,2011-08-24,56.734,57.395,59.205,55.982,17957.0,600519
397,2011-08-25,58.8,58.734,59.626,56.742,30083.0,600519
398,2011-08-26,58.701,63.246,63.337,58.263,22748.0,600519
399,2011-08-29,62.519,65.221,65.808,60.453,26082.0,600519
400,2011-08-30,65.411,64.849,67.006,63.354,28816.0,600519
401,2011-08-31,68.139,64.808,68.717,64.585,50014.0,600519
402,2011-09-01,64.75,62.089,65.395,61.279,25689.0,600519
403,2011-09-02,61.577,62.403,62.684,60.783,13832.0,600519
404,2011-09-05,61.849,58.61,62.006,57.973,27344.0,600519
405,2011-09-06,57.56,55.089,59.461,54.486,32094.0,600519
406,2011-09-07,55.577,58.874,59.114,55.494,20087.0,600519
407,2011-09-08,59.213,57.453,60.031,57.246,13182.0,600519
408,2011-09-09,58.023,58.453,60.601,55.899,14227.0,600519
409,2011-09-13,56.395,53.949,57.56,53.494,18949.0,600519
410,2011-09-14,55.081,50.907,55.312,47.783,47625.0,600519
411,2011-09-15,50.949,51.354,52.767,50.758,19122.0,600519
412,2011-09-16,52.18,55.015,55.188,50.949,18029.0,600519
413,2011-09-19,55.659,54.849,56.32,54.188,15352.0,600519
414,2011-09-20,54.833,53.296,54.833,52.188,12784.0,600519
415,2011-09-21,53.279,56.205,56.758,53.015,24640.0,600519
416,2011-09-22,55.081,50.668,55.808,50.37,24336.0,600519
417,2011-09-23,47.725,47.684,49.296,44.246,76537.0,600519
418,2011-09-26,45.874,42.783,47.849,42.684,42211.0,600519
419,2011-09-27,44.312,43.891,45.692,42.411,24749.0,600519
420,2011-09-28,44.998,41.957,44.998,41.221,32389.0,600519
421,2011-09-29,40.122,41.932,45.163,40.122,30030.0,600519
422,2011-09-30,41.99,44.825,45.246,41.99,18269.0,600519
423,2011-10-10,45.064,42.684,45.825,42.378,14283.0,600519
424,2011-10-11,45.982,41.833,45.982,38.552,20586.0,600519
425,2011-10-12,41.444,46.023,46.486,39.734,29778.0,600519
426,2011-10-13,46.023,46.048,48.337,44.337,23961.0,600519
427,2011-10-14,45.205,45.527,46.635,44.172,12468.0,600519
428,2011-10-17,46.13,50.238,50.544,45.659,26008.0,600519
429,2011-10-18,48.75,49.643,52.081,48.477,22785.0,600519
430,2011-10-19,50.469,51.048,53.841,50.122,22657.0,600519
431,2011-10-20,50.122,45.246,51.411,44.833,29312.0,600519
432,2011-10-21,44.882,47.965,48.469,44.882,17116.0,600519
433,2011-10-24,49.13,53.056,53.519,47.973,32390.0,600519
434,2011-10-25,51.94,53.114,55.354,51.94,32041.0,600519
435,2011-10-26,52.502,54.139,54.32,51.535,29492.0,600519
436,2011-10-27,54.296,54.254,56.205,53.874,20104.0,600519
437,2011-10-28,55.502,56.742,58.221,55.502,26056.0,600519
438,2011-10-31,56.982,56.081,57.709,54.816,28121.0,600519
439,2011-11-01,55.23,58.544,58.8,54.676,27147.0,600519
440,2011-11-02,56.692,60.511,60.577,56.403,26647.0,600519
441,2011-11-03,61.75,58.618,62.106,58.527,30465.0,600519
442,2011-11-04,59.114,59.015,60.866,57.833,18546.0,600519
443,2011-11-07,59.378,58.221,59.792,58.023,16573.0,600519
444,2011-11-08,58.932,56.527,59.155,55.891,25546.0,600519
445,2011-11-09,56.651,56.006,58.106,54.668,24696.0,600519
446,2011-11-10,55.32,56.742,57.23,55.188,14617.0,600519
447,2011-11-11,56.742,55.882,56.858,55.106,11692.0,600519
448,2011-11-14,57.139,58.601,59.337,56.073,17986.0,600519
449,2011-11-15,58.882,55.849,59.172,55.081,17782.0,600519
450,2011-11-16,55.866,53.238,55.866,52.519,29545.0,600519
451,2011-11-17,53.304,54.122,55.577,52.858,15589.0,600519
452,2011-11-18,54.155,53.073,54.982,52.354,19907.0,600519
453,2011-11-21,53.18,53.32,55.411,52.692,18389.0,600519
454,2011-11-22,53.337,57.618,58.296,53.097,35652.0,600519
455,2011-11-23,57.246,60.13,60.287,57.246,31537.0,600519
456,2011-11-24,59.709,58.957,60.188,58.8,26558.0,600519
457,2011-11-25,59.006,60.849,63.626,58.387,40235.0,600519
458,2011-11-28,61.122,64.064,64.808,60.296,53379.0,600519
459,2011-11-29,64.006,62.982,65.899,62.354,41355.0,600519
460,2011-11-30,63.246,60.916,64.816,59.874,40263.0,600519
461,2011-12-01,63.511,63.213,65.155,61.089,33785.0,600519
462,2011-12-02,62.519,64.197,65.99,62.519,27267.18,600519
463,2011-12-05,64.544,58.155,64.544,57.891,39025.6,600519
464,2011-12-06,57.982,55.635,58.015,54.006,37152.0,600519
465,2011-12-07,55.659,57.312,57.973,55.659,27333.0,600519
466,2011-12-08,57.477,55.081,59.709,54.982,24661.0,600519
467,2011-12-09,54.957,52.453,55.783,52.354,36745.0,600519
468,2011-12-12,52.453,50.568,53.345,50.031,29526.0,600519
469,2011-12-13,50.056,49.502,50.932,49.279,29995.83,600519
470,2011-12-14,49.502,50.816,52.601,49.502,20813.22,600519
471,2011-12-15,50.015,50.106,51.676,48.511,21880.03,600519
472,2011-12-16,50.949,54.073,54.238,50.94,30649.0,600519
473,2011-12-19,53.403,53.428,53.75,52.023,25456.0,600519
474,2011-12-20,53.428,52.8,54.916,51.362,17106.0,600519
475,2011-12-21,53.577,50.312,53.825,50.106,21962.0,600519
476,2011-12-22,50.535,52.329,53.362,49.13,17443.0,600519
477,2011-12-23,52.519,53.23,53.758,51.775,17609.0,600519
478,2011-12-26,53.106,46.915,53.114,46.238,46995.0,600519
479,2011-12-27,46.816,43.535,46.816,42.949,31314.0,600519
480,2011-12-28,42.932,44.527,44.75,41.436,27738.0,600519
481,2011-12-29,43.593,46.163,46.725,43.593,20062.0,600519
482,2011-12-30,46.568,47.064,48.37,44.337,29460.0,600519
483,2012-01-04,45.577,40.428,46.626,40.205,33878.0,600519
484,2012-01-05,39.378,38.676,40.37,38.023,30122.0,600519
485,2012-01-06,38.634,41.56,42.725,37.436,25190.0,600519
486,2012-01-09,41.031,42.692,42.758,37.535,26160.0,600519
487,2012-01-10,41.858,48.039,48.188,41.122,39235.0,600519
488,2012-01-11,46.775,44.073,47.552,43.758,39891.0,600519
489,2012-01-12,43.163,44.626,45.626,43.163,27440.0,600519
490,2012-01-13,44.915,43.254,45.329,42.287,20542.0,600519
491,2012-01-16,42.172,33.932,42.172,32.486,51655.0,600519
492,2012-01-17,34.337,36.436,37.709,28.552,61227.0,600519
493,2012-01-18,37.246,33.907,40.354,33.312,47294.0,600519
494,2012-01-19,34.329,36.651,37.395,32.362,24329.0,600519
495,2012-01-20,37.725,41.006,41.196,37.725,29683.0,600519
496,2012-01-30,41.023,39.213,41.849,38.601,30550.0,600519
497,2012-01-31,39.725,41.37,41.527,39.668,15854.0,600519
498,2012-02-01,41.196,41.155,43.114,40.106,24824.0,600519
499,2012-02-02,41.155,41.387,41.858,39.61,20375.0,600519
500,2012-02-03,41.411,41.428,41.527,38.957,26517.0,600519
501,2012-02-06,41.535,43.13,43.312,40.866,29747.0,600519
502,2012-02-07,42.106,40.915,43.056,40.535,17942.0,600519
503,2012-02-08,40.915,42.924,43.511,40.271,23082.0,600519
504,2012-02-09,42.684,44.957,45.287,42.403,31384.0,600519
505,2012-02-10,43.949,44.758,46.32,43.593,22276.0,600519
506,2012-02-13,43.924,47.163,48.61,43.23,21639.0,600519
507,2012-02-14,46.56,47.494,48.188,45.825,15142.0,600519
508,2012-02-15,46.593,48.304,49.213,46.593,24714.0,600519
509,2012-02-16,47.246,45.758,48.304,44.833,22016.0,600519
510,2012-02-17,47.544,45.527,47.544,44.643,12287.0,600519
511,2012-02-20,46.783,45.048,47.37,44.998,18530.0,600519
512,2012-02-21,45.816,45.949,46.469,44.668,13789.0,600519
513,2012-02-22,46.618,46.618,47.23,45.147,22352.0,600519
514,2012-02-23,46.42,47.899,48.502,46.42,33433.0,600519
515,2012-02-24,47.792,51.015,51.122,47.767,23944.0,600519
516,2012-02-27,51.593,51.362,52.618,50.535,26562.0,600519
517,2012-02-28,52.13,53.213,53.387,51.411,25698.0,600519
518,2012-02-29,53.428,56.287,56.734,53.015,39432.0,600519
519,2012-03-01,55.511,54.734,57.122,54.577,16920.0,600519
520,2012-03-02,54.775,53.345,55.659,52.196,35216.0,600519
521,2012-03-05,53.304,52.469,53.329,51.444,30553.0,600519
522,2012-03-06,51.775,49.337,52.469,49.296,31474.0,600519
523,2012-03-07,48.238,46.924,48.957,46.8,29198.0,600519
524,2012-03-08,46.99,48.006,49.387,46.8,23574.0,600519
525,2012-03-09,48.213,52.544,52.701,47.808,29239.0,600519
526,2012-03-12,52.701,53.048,53.932,51.8,25681.0,600519
527,2012-03-13,52.684,53.973,55.329,52.684,18316.0,600519
528,2012-03-14,53.916,51.502,55.949,50.949,40699.0,600519
529,2012-03-15,51.808,51.717,54.585,51.444,28094.0,600519
530,2012-03-16,53.254,58.874,59.213,52.849,51583.0,600519
531,2012-03-19,59.048,58.916,62.163,57.205,45635.0,600519
532,2012-03-20,58.841,59.006,60.122,57.651,23400.0,600519
533,2012-03-21,59.048,56.816,60.039,55.792,29527.0,600519
534,2012-03-22,56.172,57.023,58.304,56.147,8331.0,600519
535,2012-03-23,58.8,62.535,62.973,58.8,54873.0,600519
536,2012-03-26,61.792,65.163,65.742,61.775,37653.0,600519
537,2012-03-27,61.048,53.841,61.684,53.428,79106.0,600519
538,2012-03-28,51.775,53.758,56.734,51.205,55461.0,600519
539,2012-03-29,53.263,53.552,57.147,52.601,36982.0,600519
540,2012-03-30,53.56,50.089,55.073,48.469,37959.0,600519
541,2012-04-05,49.378,57.56,57.891,49.378,40960.0,600519
542,2012-04-06,57.246,59.188,59.279,57.172,26729.0,600519
543,2012-04-09,58.841,60.254,60.8,57.23,14474.0,600519
544,2012-04-10,60.271,59.304,60.684,56.825,16640.0,600519
545,2012-04-11,56.734,59.916,62.106,55.502,31460.0,600519
546,2012-04-12,59.916,62.866,62.949,58.122,28422.0,600519
547,2012-04-13,62.932,63.37,64.213,62.023,20527.0,600519
548,2012-04-16,62.932,63.205,65.329,62.18,20893.0,600519
549,2012-04-17,63.213,61.015,63.354,60.866,17872.0,600519
550,2012-04-18,61.205,64.056,64.833,60.866,22815.0,600519
551,2012-04-19,63.99,60.436,64.477,59.056,21823.0,600519
552,2012-04-20,59.461,62.932,63.635,59.461,17046.0,600519
553,2012-04-23,62.287,62.387,64.395,60.75,13281.0,600519
554,2012-04-24,62.676,62.122,63.354,60.816,21782.0,600519
555,2012-04-25,62.891,63.279,63.56,60.866,15529.0,600519
556,2012-04-26,64.378,66.395,66.651,63.758,35019.0,600519
557,2012-04-27,66.395,72.899,73.659,66.395,42728.0,600519
558,2012-05-02,74.089,74.073,74.56,70.783,35339.0,600519
559,2012-05-03,74.073,74.659,75.163,72.114,25654.0,600519
